Survived,Pclass,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,FarePerPerson,Fare_log,Sex_female,Embarked_C,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_x_Fare
1,3,13.488311694264636,1,0,8.565474697254809,0,2,0,4.282737348627404,2.258160230228957,1,0,1,1,0,0,0,6.774480690686871
0,3,30.766528527053964,0,0,13.643071215264516,0,1,1,13.643071215264516,2.6839672689953247,1,0,1,1,0,0,0,8.051901806985974
0,1,30.048449898135488,1,1,50.15707239762973,0,3,0,16.719024132543243,3.934900750632873,0,0,0,0,1,0,0,3.934900750632873
0,1,29.343990111089028,0,0,17.558845139659216,1,1,1,17.558845139659216,2.9209465023434125,0,0,1,0,0,0,1,2.9209465023434125
0,3,29.843532548220768,0,0,9.71423269826886,0,1,1,9.71423269826886,2.371573016307182,0,0,1,0,1,0,0,7.114719048921546
0,3,39.155816618302026,0,0,10.302602416241486,0,1,1,10.302602416241486,2.4250330015250414,0,0,1,0,1,0,0,7.275099004575124
0,1,39.87132857077755,0,0,139.7688109944038,0,1,1,139.7688109944038,4.947118906362516,0,0,1,0,0,0,1,4.947118906362516
0,1,24.64844158534733,1,0,111.71935433580626,0,2,0,55.85967716790313,4.724901139538234,0,1,0,0,0,0,1,4.724901139538234
1,3,27.826502137492653,0,0,14.9333307783071,0,1,1,14.9333307783071,2.7684131904719926,1,1,0,0,0,1,0,8.305239571415978
1,1,19.354381367233792,0,1,10.10913135075236,0,2,0,5.05456567537618,2.4077674143439216,0,0,1,0,1,0,0,2.4077674143439216
0,1,11.84766735006613,0,0,107.11420773834034,1,1,1,107.11420773834034,4.683188147445814,0,0,0,0,0,0,1,4.683188147445814
1,3,27.826502137492653,0,0,9.504480210322551,0,1,1,9.504480210322551,2.351801852855981,1,1,0,0,0,1,0,7.0554055585679425
0,3,22.23845932496337,0,0,30.76000234875937,0,1,1,30.76000234875937,3.458207710332313,1,1,0,0,0,1,0,10.374623130996937
1,3,10.729564973263995,0,1,34.580397706989665,0,2,0,17.290198853494832,3.5717948599995477,1,0,1,0,0,1,0,10.715384579998643
1,1,19.970983778427783,1,0,4.765829842988682,0,2,0,2.382914921494341,1.7519490883729796,1,1,0,0,0,1,0,1.7519490883729796
1,3,29.843532548220768,0,0,23.541655563915683,0,1,1,23.541655563915683,3.200371900899424,0,0,1,0,1,0,0,9.601115702698273
0,1,29.343990111089028,1,0,3.2278104441065225,1,2,0,1.6139052220532613,1.4416842335371234,0,0,1,0,0,0,1,1.4416842335371234
1,2,23.402244258743472,8,0,9.471344281297789,1,9,0,1.0523715868108654,2.3486424102698953,1,1,0,1,0,0,0,4.697284820539791
0,3,27.826502137492653,0,0,10.707115509402382,0,1,1,10.707115509402382,2.460196820144203,1,0,1,0,0,1,0,7.380590460432609
0,3,22.09086493905092,0,0,2.1959328233744686,0,1,1,2.1959328233744686,1.1618790087139366,0,0,1,0,1,0,0,3.4856370261418097
0,3,27.826502137492653,0,1,18.79170443948812,1,2,0,9.39585221974406,2.9852628822063796,1,1,0,0,0,1,0,8.955788646619139
1,3,16.577964136673536,3,0,0.1149402644993036,0,4,0,0.0287350661248259,0.10880082903683405,0,1,0,0,1,0,0,0.3264024871105021
0,3,29.843532548220768,1,0,2.5296105745279744,1,2,0,1.2648052872639872,1.2611875460290336,0,0,1,0,1,0,0,3.783562638087101
0,1,32.49849164327052,0,0,73.02956502504308,0,1,1,73.02956502504308,4.3044645407798106,0,1,0,0,1,0,0,4.3044645407798106
0,2,29.31098243066132,1,0,25.939573632930813,0,2,0,12.969786816465406,3.2935963443139484,0,0,1,0,1,0,0,6.587192688627897
0,2,25.598539624234085,0,0,51.43171518718512,0,1,1,51.43171518718512,3.95951165989992,0,0,1,0,1,0,0,7.91902331979984
0,2,43.91561376607781,4,0,25.30502358135996,0,5,0,5.061004716271992,3.2697599316415955,0,1,0,0,1,0,0,6.539519863283191
0,3,22.374886662822533,3,0,15.262744483365834,0,4,0,3.8156861208414585,2.7888768772915444,1,0,1,1,0,0,0,8.366630631874633
0,2,15.622006519241134,0,1,10.379774863456287,0,2,0,5.189887431728144,2.4318376449749213,0,0,1,0,1,0,0,4.8636752899498426
0,3,13.785548855192244,0,0,0.0176079401833815,0,1,1,0.0176079401833815,0.017454716426444326,0,0,1,0,1,0,0,0.05236414927933298
0,3,44.19452229524046,0,0,1.7537967830177257,0,1,1,1.7537967830177257,1.012980607829953,1,0,1,1,0,0,0,3.038941823489859
1,3,8.41193327314836,0,1,10.47721698251142,1,2,0,5.23860849125571,2.4403639383760014,1,0,1,1,0,0,0,7.321091815128004
0,3,33.77006792112903,1,0,15.403318606408694,0,2,0,7.701659303204347,2.797483668408644,1,1,0,0,0,1,0,8.392451005225933
1,3,27.826502137492653,0,0,7.402621208278658,0,1,1,7.402621208278658,2.1285437057768304,1,1,0,0,0,1,0,6.385631117330491
0,3,27.826502137492653,0,0,17.97236342735267,0,1,1,17.97236342735267,2.9429833638171385,1,0,1,0,0,1,0,8.828950091451416
0,1,54.09664751726642,0,0,61.97994624360803,0,1,1,61.97994624360803,4.142816362125484,0,1,0,0,0,0,1,4.142816362125484
1,3,17.048914449476698,4,1,1.0558773369090113,0,6,0,0.17597955615150188,0.7207026847766551,0,0,1,0,1,0,0,2.1621080543299653
0,2,35.51923115903932,0,0,4.413515998221128,0,1,1,4.413515998221128,1.6888987890098779,0,0,1,0,1,0,0,3.3777975780197558
1,1,29.47832615100697,0,0,153.93591016310725,1,1,1,153.93591016310725,5.043011548592991,0,1,0,0,1,0,0,5.043011548592991
1,3,57.24690183324469,0,0,17.68213716893744,1,1,1,17.68213716893744,2.927567835728458,0,0,1,0,1,0,0,8.782703507185374
1,1,24.51323021588856,4,0,189.128579115904,0,5,0,37.8257158231808,5.247700575469481,1,0,1,1,0,0,0,5.247700575469481
1,3,33.87727771673582,1,0,1.7133406841158163,0,2,0,0.8566703420579082,0.9981806004762628,0,0,1,0,1,0,0,2.994541801428788
0,3,29.39315746722238,0,0,63.39914738518664,0,1,1,63.39914738518664,4.165100393662211,0,0,1,0,1,0,0,12.495301180986633
0,3,12.503340612411105,0,1,3.2191111991597614,1,2,0,1.6095555995798807,1.4396244895523373,0,1,0,0,1,0,0,4.318873468657012
1,2,29.930379863891222,0,2,0.2452910415218364,0,3,0,0.0817636805072788,0.2193692708877533,1,0,1,0,0,1,0,0.4387385417755066
1,1,20.99647445987748,0,0,228.22851785115293,0,1,1,228.22851785115293,5.434719400534981,0,0,1,0,1,0,0,5.434719400534981
1,3,29.484305991480333,0,0,4.520954624768912,0,1,1,4.520954624768912,1.7085507846064627,1,0,1,0,0,1,0,5.1256523538193886
0,2,34.1735050294492,2,2,22.82545330633171,0,5,0,4.565090661266342,3.1707544758579718,0,0,1,0,1,0,0,6.3415089517159435
0,3,49.23920827281435,0,0,2.6634600629532343,0,1,1,2.6634600629532343,1.2984080732218255,0,0,1,0,1,0,0,3.8952242196654767
0,3,7.352844215161003,1,0,11.89221430906495,0,2,0,5.946107154532475,2.5566235872299288,0,0,1,0,1,0,0,7.669870761689786
1,3,28.005774661563496,0,0,32.1096708675907,0,1,1,32.1096708675907,3.4998254109356215,1,1,0,1,0,0,0,10.499476232806865
0,2,14.327536411004866,1,1,7.988729037252275,1,3,0,2.6629096790840916,2.195971463322519,0,0,0,0,1,0,0,4.391942926645038
0,2,35.73382925620776,1,1,22.965253685874757,0,3,0,7.655084561958252,3.1766050182378014,1,0,1,1,0,0,0,6.353210036475603
0,3,67.73812376739556,0,0,2.8514661162065016,1,1,1,2.8514661162065016,1.3484538852144803,0,0,1,0,1,0,0,4.045361655643441
0,2,23.86996678992952,0,0,20.291874626516112,0,1,1,20.291874626516112,3.0583255270025544,0,0,1,0,1,0,0,6.116651054005109
1,1,18.963454972907147,0,0,34.4527344255354,0,1,1,34.4527344255354,3.5682003847152663,1,0,0,1,0,0,0,3.5682003847152663
0,3,22.30744629656064,0,0,3.250365354183401,1,1,1,3.250365354183401,1.4470049449316993,1,0,0,1,0,0,0,4.341014834795098
0,3,14.433422796975568,0,0,5.146898414035487,0,1,1,5.146898414035487,1.8159476316837901,1,0,1,0,0,1,0,5.44784289505137
0,3,5.626605360587512,0,1,2.6994288946392726,0,2,0,1.3497144473196363,1.3081784549363626,1,1,0,1,0,0,0,3.924535364809088
1,3,31.50101389795871,8,0,31.81047009929821,1,9,0,3.534496677699801,3.490747674797773,1,0,1,0,0,1,0,10.472243024393318
1,1,27.411824508686,0,1,42.51643685938743,0,2,0,21.258218429693716,3.773138725560459,1,0,1,1,0,0,0,3.773138725560459
1,3,19.20894379411086,1,0,3.8552832780162194,0,2,0,1.9276416390081097,1.5800674477272703,1,0,1,1,0,0,0,4.740202343181811
0,3,16.057616863525425,0,0,13.893017272044546,0,1,1,13.893017272044546,2.700892463645524,1,0,1,0,0,1,0,8.102677390936572
1,1,40.33066154243458,1,0,32.46190688362401,0,2,0,16.230953441812005,3.5104076838817346,1,0,1,1,0,0,0,3.5104076838817346
0,3,47.426364047080654,0,0,18.689771354971644,1,1,1,18.689771354971644,2.980099280342456,0,0,1,0,1,0,0,8.940297841027368
0,3,29.746282488215805,1,0,48.60857976741909,1,2,0,24.304289883709544,3.9041637979535446,1,0,1,0,0,1,0,11.712491393860635
0,3,8.732497152488857,0,2,7.895492459944534,0,3,0,2.6318308199815115,2.185544683266516,0,0,1,0,1,0,0,6.556634049799548
1,3,25.64706241491418,0,1,27.037246773444284,1,2,0,13.518623386722142,3.3335338680960187,1,0,1,0,0,1,0,10.000601604288056
0,3,32.552179572564896,0,0,11.431215554246895,0,1,1,11.431215554246895,2.5202106927161068,1,0,1,1,0,0,0,7.56063207814832
0,2,24.31695398785016,0,0,3.541105847435877,0,1,1,3.541105847435877,1.5131705611231434,0,0,1,0,0,0,1,3.026341122246287
1,2,25.675005366692524,0,2,24.285112640411583,0,3,0,8.09503754680386,3.230215789353409,1,0,1,0,0,1,0,6.460431578706818
0,3,29.843532548220768,0,0,9.869257311465908,1,1,1,9.869257311465908,2.3859383741867335,0,0,1,0,1,0,0,7.1578151225602005
1,3,24.57635877217575,0,0,14.406324753153964,0,1,1,14.406324753153964,2.7347781233628896,0,0,1,0,1,0,0,8.204334370088668
1,3,42.04826526914827,1,0,30.20079017845597,0,2,0,15.100395089227986,3.4404434207272963,1,0,1,0,0,1,0,10.321330262181888
0,3,30.556730538946148,0,2,7.9541489729011134,0,3,0,2.6513829909670377,2.1921169972614645,0,0,1,0,1,0,0,6.576350991784393
0,3,21.35349110194418,0,0,31.70770763478692,1,1,1,31.70770763478692,3.487610757614401,1,0,1,1,0,0,0,10.462832272843203
0,3,24.350378477527656,1,0,19.028943872448764,0,2,0,9.514471936224382,2.997178421000963,1,0,1,0,0,1,0,8.991535263002888
0,3,49.32380902373597,0,2,9.187396021909292,0,3,0,3.0624653406364306,2.3211512720765435,0,1,0,0,1,0,0,6.963453816229631
0,3,29.843532548220768,0,0,12.663988060614734,0,1,1,12.663988060614734,2.6147637632617817,0,0,1,0,1,0,0,7.844291289785345
0,3,19.98825752794912,0,0,5.396483375117449,0,1,1,5.396483375117449,1.855748366712316,0,0,1,0,1,0,0,5.567245100136948
0,3,25.6482565823803,3,0,56.31123751453888,0,4,0,14.07780937863472,4.048496721674413,0,0,1,0,1,0,0,12.145490165023238
1,3,20.73351826998334,1,1,15.079150080930214,0,3,0,5.026383360310072,2.7775234066903667,1,0,1,1,0,0,0,8.3325702200711
0,2,48.25809993988304,1,0,0.9281296803899496,0,2,0,0.4640648401949748,0.6565504555394375,0,0,1,0,1,0,0,1.313100911078875
0,2,42.51417898840724,0,5,8.185779869048824,0,6,0,1.3642966448414706,2.217656621872598,0,0,1,0,1,0,0,4.435313243745196
1,1,25.37802977607908,1,0,82.01293643270428,0,2,0,41.00646821635214,4.418996456286583,0,0,1,0,0,0,1,4.418996456286583
0,3,65.22235708462838,0,0,0.794356464540394,1,1,1,0.794356464540394,0.5846464420817862,0,0,0,0,1,0,0,1.7539393262453586
1,1,31.626811239528426,0,5,2.030619626520074,1,6,0,0.3384366044200124,1.10876709581592,1,0,1,1,0,0,0,1.10876709581592
0,3,52.54552981977264,0,0,8.190970708258977,0,1,1,8.190970708258977,2.21822155736828,0,0,1,0,1,0,0,6.654664672104841
0,3,50.28314921009901,0,0,5.541661544997176,0,1,1,5.541661544997176,1.8781911920696879,1,0,1,1,0,0,0,5.634573576209064
0,2,33.725651742077495,0,0,11.93944745721348,1,1,1,11.93944745721348,2.5602805877911665,0,0,0,0,1,0,0,5.120561175582333
1,3,15.633224880211037,0,0,4.175093360984671,0,1,1,4.175093360984671,1.6438573797586848,1,1,0,0,0,1,0,4.931572139276055
0,1,28.749151576099862,0,0,15.118789025469974,0,1,1,15.118789025469974,2.779985611767191,0,0,1,0,0,0,1,2.779985611767191
1,1,19.659587335060134,0,0,98.14756795166244,1,1,1,98.14756795166244,4.596609325685262,0,1,0,0,1,0,0,4.596609325685262
1,3,35.42897589684989,1,0,9.901298009555097,0,2,0,4.950649004777548,2.388881865590649,1,0,1,0,0,1,0,7.1666455967719465
1,2,32.87243854345679,0,1,4.623062112916068,0,2,0,2.311531056458034,1.7268763754727916,0,1,0,0,1,0,0,3.453752750945583
1,1,30.92168083271144,1,0,32.34494576081911,0,2,0,16.172472880409554,3.506906209476832,1,1,0,1,0,0,0,3.506906209476832
0,3,27.826502137492653,0,6,12.275438391312068,0,7,0,1.753634055901724,2.585915590410379,1,0,1,0,0,1,0,7.757746771231138
1,3,32.22173881995891,1,0,1.0270988540768593,0,2,0,0.5135494270384297,0.7066056349422098,0,0,1,0,1,0,0,2.1198169048266298
1,1,29.343990111089028,0,0,13.400263820847655,0,1,1,13.400263820847655,2.667246527306328,0,0,1,0,0,0,1,2.667246527306328
0,3,27.826502137492653,0,0,1.0421137025953853,0,1,1,1.0421137025953853,0.7139854001684827,1,0,1,0,0,1,0,2.141956200505448
0,1,20.59904381583309,0,0,140.53222531291996,1,1,1,140.53222531291996,4.952527431881659,0,0,1,0,0,0,1,4.952527431881659
0,1,16.861084422662987,0,0,117.26215449539797,0,1,1,117.26215449539797,4.772903808520306,0,1,0,0,0,0,1,4.772903808520306
1,3,40.53617571328125,1,1,19.17499506496192,0,3,0,6.391665021653973,3.00444396954443,0,0,1,0,1,0,0,9.01333190863329
0,3,26.01713052442339,0,2,17.261003641662608,0,3,0,5.753667880554203,2.904767837602834,0,0,1,0,1,0,0,8.714303512808502
0,3,30.98083235427128,0,2,15.163187455271432,0,3,0,5.054395818423811,2.7827362771622757,0,0,1,0,1,0,0,8.348208831486827
0,3,27.826502137492653,1,0,8.87976948910208,0,2,0,4.43988474455104,2.2904891804250602,1,0,1,1,0,0,0,6.87146754127518
1,3,44.96257873603663,0,1,14.083594350580498,0,2,0,7.041797175290249,2.7136076863389573,1,0,1,0,0,1,0,8.140823059016872
1,3,36.46935243637171,0,0,0.5358992768792922,0,1,1,0.5358992768792922,0.42911605762697197,1,0,1,1,0,0,0,1.287348172880916
1,2,29.293673257272097,0,0,20.10891594841309,0,1,1,20.10891594841309,3.0496955080268684,1,0,1,0,0,1,0,6.099391016053737
0,3,27.320837231410135,0,1,20.61202226772039,0,2,0,10.306011133860196,3.073249746321858,0,0,1,0,1,0,0,9.219749238965575
0,2,18.68538093866344,0,0,14.362988076724005,0,1,1,14.362988076724005,2.731961245044857,1,0,1,0,0,1,0,5.463922490089714
0,2,20.81894410873011,0,0,9.157870586178577,0,1,1,9.157870586178577,2.3182488322091572,0,0,0,0,0,0,1,4.6364976644183145
0,1,12.513113090897445,8,0,27.294662557423745,1,9,0,3.032740284158194,3.3426731846503834,0,0,1,0,0,0,1,3.3426731846503834
0,1,36.79637656319796,0,0,86.47507424066865,0,1,1,86.47507424066865,4.471353886960664,0,0,1,0,1,0,0,4.471353886960664
0,3,29.843532548220768,0,0,16.1695644592363,0,1,1,16.1695644592363,2.8431383082065396,0,0,1,0,1,0,0,8.52941492461962
1,3,39.04374529846272,0,0,28.053376869517763,0,1,1,28.053376869517763,3.3691347198990784,1,0,1,1,0,0,0,10.107404159697236
1,3,27.826502137492653,1,4,5.741097349551594,1,6,0,0.956849558258599,1.908222723178032,1,0,1,1,0,0,0,5.724668169534096
0,2,51.01702763732651,1,0,30.401810381610304,0,2,0,15.200905190805152,3.4468655467174916,0,0,1,0,1,0,0,6.893731093434983
0,1,23.906036614468217,0,0,69.22160515432873,0,1,1,69.22160515432873,4.2516560294127865,0,0,1,0,0,0,1,4.2516560294127865
1,1,34.86655841761273,1,0,180.11152355518908,0,2,0,90.05576177759454,5.199112993760585,1,1,0,0,0,0,1,5.199112993760585
0,2,14.846331611376876,0,0,15.532830747129944,0,1,1,15.532830747129944,2.8053481462416565,0,0,1,0,1,0,0,5.610696292483313
0,3,45.97118926542504,0,0,9.987895522697546,0,1,1,9.987895522697546,2.3967942598785354,0,0,1,0,1,0,0,7.190382779635606
0,3,37.62462504455547,0,0,11.815684616788252,0,1,1,11.815684616788252,2.5506697814704813,0,1,0,0,1,0,0,7.652009344411444
1,3,24.38014409266301,0,1,18.954765489294548,0,2,0,9.477382744647274,2.9934679864544207,1,0,1,0,0,1,0,8.980403959363262
1,2,22.34871294862286,0,2,69.21257443764381,0,3,0,23.07085814588127,4.251527418034508,1,0,1,1,0,0,0,8.503054836069015
0,3,29.843532548220768,1,1,1.0468117358035165,1,3,0,0.3489372452678388,0.7162833316647815,0,0,1,0,1,0,0,2.1488499949943445
1,3,45.91229228179351,0,1,0.7523384670619898,0,2,0,0.3761692335309949,0.5609511628179381,0,0,1,0,1,0,0,1.6828534884538144
0,3,18.74625848512241,3,0,37.99550390012822,0,4,0,9.498875975032055,3.663446354871768,1,1,0,0,0,1,0,10.990339064615304
1,3,27.826502137492653,0,1,10.340184500379848,0,2,0,5.170092250189924,2.428352568042019,1,0,1,1,0,0,0,7.285057704126057
0,2,21.96459536103192,0,0,19.75318337039492,0,1,1,19.75318337039492,3.032699650350481,0,1,0,0,1,0,0,6.065399300700962
1,2,29.930379863891222,0,0,13.632981393882622,1,1,1,13.632981393882622,2.683277980591858,1,0,0,1,0,0,0,5.366555961183716
0,2,20.946851138276894,0,0,2.0355957050677027,0,1,1,2.0355957050677027,1.1104076836921273,0,0,0,0,0,0,1,2.2208153673842546
1,3,15.137251167552884,0,0,20.021224296880828,1,1,1,20.021224296880828,3.0455326081332963,0,1,0,0,1,0,0,9.136597824399889
1,1,37.95927413092505,0,0,115.52134523538672,0,1,1,115.52134523538672,4.758074477127463,1,0,1,0,0,1,0,4.758074477127463
0,1,29.343990111089028,0,2,31.3769664798606,1,3,0,10.4589888266202,3.4774472588657357,0,0,1,0,0,0,1,3.4774472588657357
0,1,36.981352587797005,0,0,30.71276138012682,0,1,1,30.71276138012682,3.456719167071231,0,0,1,0,0,0,1,3.456719167071231
0,1,29.343990111089028,1,0,152.81114457606688,0,2,0,76.40557228803344,5.035725515929217,0,0,1,0,1,0,0,5.035725515929217
0,3,63.19197499189367,0,0,1.0289877697564422,1,1,1,1.0289877697564422,0.7075370331056697,0,1,0,0,1,0,0,2.1226110993170093
1,3,57.4588037499874,0,0,29.17436613270537,0,1,1,29.17436613270537,3.406992760390311,1,0,1,0,0,1,0,10.220978281170932
0,3,57.75225516744622,0,0,4.063474909753509,0,1,1,4.063474909753509,1.6220529886586428,0,0,0,0,1,0,0,4.866158965975928
1,1,22.09323951639809,2,0,75.5079880329162,1,3,0,25.1693293443054,4.337395154112165,1,1,0,1,0,0,0,4.337395154112165
1,3,38.146298337768044,1,0,37.65830307925877,1,2,0,18.829151539629386,3.6547615793677646,0,0,0,0,1,0,0,10.964284738103293
0,3,30.11401359008775,0,0,15.53010416167885,0,1,1,15.53010416167885,2.8051832131850603,0,1,0,0,1,0,0,8.41554963955518
1,1,29.869910184803253,0,1,44.954215059468666,0,2,0,22.477107529734333,3.827645576030287,0,0,1,0,1,0,0,3.827645576030287
1,2,45.14269011247946,0,0,24.21240823583228,1,1,1,24.21240823583228,3.227336263643852,1,0,1,1,0,0,0,6.454672527287704
0,2,35.74049086833393,4,0,8.726363380207273,0,5,0,1.7452726760414545,2.2748400730158513,0,0,1,0,1,0,0,4.549680146031703
0,3,27.15140514442117,0,0,4.448438539789343,0,1,1,4.448438539789343,1.6953290611636647,1,0,1,0,0,1,0,5.085987183490994
1,3,29.843532548220768,0,0,78.21026289505402,0,1,1,78.21026289505402,4.372105872433615,0,0,1,0,1,0,0,13.116317617300844
1,1,35.877566943012404,0,1,116.71466453757634,1,2,0,58.35733226878817,4.7682635990080025,1,1,0,1,0,0,0,4.7682635990080025
0,2,25.598539624234085,0,0,21.421374389741032,0,1,1,21.421374389741032,3.110014717716109,0,1,0,0,1,0,0,6.220029435432218
0,3,45.04454575026231,3,0,6.013671475488416,1,4,0,1.503417868872104,1.9478613122247437,1,0,1,0,0,1,0,5.843583936674231
1,3,44.419363683608026,0,1,0.6906217479979915,0,2,0,0.34531087399899574,0.5250963595006879,1,0,1,0,0,1,0,1.5752890785020637
1,3,33.57114060014223,0,0,0.4322262924545473,0,1,1,0.4322262924545473,0.3592300815108327,1,0,1,0,0,1,0,1.077690244532498
1,3,16.732763381306228,0,0,11.067446523269156,0,1,1,11.067446523269156,2.490511457075458,1,0,1,1,0,0,0,7.471534371226374
1,1,27.411824508686,1,0,120.59225624205672,0,2,0,60.29612812102836,4.80067328528434,1,0,1,1,0,0,0,4.80067328528434
0,1,58.833760680399216,1,2,64.75119388818247,0,4,0,16.187798472045618,4.185877828888191,0,0,1,0,1,0,0,4.185877828888191
0,3,35.34182471736064,0,1,25.17375329815507,0,2,0,12.586876649077535,3.264757126134413,0,0,1,0,1,0,0,9.79427137840324
0,1,49.03491198137112,0,0,2.8558294689521477,1,1,1,2.8558294689521477,1.3495861509135432,0,0,1,0,0,0,1,1.3495861509135432
1,3,17.11929013160929,1,0,6.259437786730957,0,2,0,3.1297188933654785,1.9823023859938644,1,0,1,1,0,0,0,5.9469071579815935
0,3,80.0,0,0,3.707076256201119,0,1,1,3.707076256201119,1.5490669628828735,0,0,1,0,1,0,0,4.64720088864862
1,3,11.562437602348314,0,2,8.122606873044324,1,3,0,2.707535624348108,2.2107556045839662,1,0,1,0,0,1,0,6.632266813751899
0,2,35.58031945896097,0,2,1.5551749489435445,0,3,0,0.5183916496478481,0.9381206944792152,0,0,1,0,1,0,0,1.8762413889584304
0,3,29.843532548220768,4,0,42.2231226911705,0,5,0,8.4446245382341,3.766375599537024,0,0,1,0,1,0,0,11.299126798611072
0,3,45.04381857880243,0,1,3.461218472904859,0,2,0,1.7306092364524295,1.4954219289224762,0,0,0,0,1,0,0,4.4862657867674285
1,3,18.78419379822105,1,0,35.00350133149938,1,2,0,17.50175066574969,3.583616192935056,1,0,1,0,0,1,0,10.750848578805169
0,3,26.112736658592524,1,0,7.602674697390175,1,2,0,3.8013373486950877,2.1520731662299046,0,0,1,0,1,0,0,6.456219498689714
0,2,32.5266014636369,0,0,87.67013823648853,0,1,1,87.67013823648853,4.484923172390233,0,1,0,0,1,0,0,8.969846344780466
0,3,39.68842183264313,0,0,11.063671190056876,0,1,1,11.063671190056876,2.4901985554280555,0,0,1,0,1,0,0,7.470595666284167
0,3,25.897262879012292,0,2,36.59584339652911,0,3,0,12.198614465509705,3.6268934963203208,0,0,0,0,1,0,0,10.880680488960962
0,1,30.837025166941476,0,0,0.4505210433614317,0,1,1,0.4505210433614317,0.37192283213450134,0,0,1,0,0,0,1,0.37192283213450134
0,1,29.343990111089028,0,0,115.85903988487574,0,1,1,115.85903988487574,4.7609684211493235,0,0,1,0,0,0,1,4.7609684211493235
1,1,28.98043719667782,0,2,196.0195972395533,0,3,0,65.33986574651776,5.28330320216371,1,0,1,1,0,0,0,5.28330320216371
1,1,29.343990111089028,1,2,12.641833712999224,0,4,0,3.160458428249806,2.613141079816441,0,0,1,0,1,0,0,2.613141079816441
0,1,29.343990111089028,3,0,8.489472163145079,0,4,0,2.1223680407862697,2.2501829907530597,0,0,1,0,0,0,1,2.2501829907530597
0,3,32.68620016383006,0,0,7.571198447412287,0,1,1,7.571198447412287,2.1484075650044785,0,0,1,0,1,0,0,6.4452226950134355
0,1,32.19127211117257,0,0,227.91277105947196,0,1,1,227.91277105947196,5.433341018584629,0,0,1,0,0,0,1,5.433341018584629
0,2,20.22141175613773,0,0,16.181820711087113,0,1,1,16.181820711087113,2.8438518894673894,0,0,1,0,1,0,0,5.687703778934779
0,3,25.759395952356968,0,2,10.269867925494925,0,3,0,3.4232893084983083,2.4221326088610033,0,0,1,0,1,0,0,7.26639782658301
1,1,11.030522759943016,1,2,12.779187765376886,0,4,0,3.1947969413442214,2.623159320842274,0,0,1,0,0,0,1,2.623159320842274
0,3,25.112433608129223,0,0,0.0108205740209953,0,1,1,0.0108205740209953,0.010762450520440213,0,0,1,0,1,0,0,0.03228735156132064
1,2,11.224482995044548,0,0,34.392404128711334,0,1,1,34.392404128711334,3.5664972244804543,1,0,1,0,0,1,0,7.1329944489609085
1,1,22.419421967757145,1,0,7.69850841696713,0,2,0,3.849254208483565,2.1631515646363195,1,0,1,1,0,0,0,2.1631515646363195
1,3,16.79757965297224,0,2,13.76455026834571,0,3,0,4.588183422781904,2.6922290554259107,1,0,1,0,0,1,0,8.076687166277733
0,3,19.24733747549358,0,0,33.710245654262394,0,1,1,33.710245654262394,3.547034907182629,0,0,1,0,1,0,0,10.641104721547887
1,3,49.761368834956585,0,0,3.206037678477506,0,1,1,3.206037678477506,1.4365210355089293,0,0,1,0,1,0,0,4.309563106526788
0,3,29.843532548220768,0,0,14.993821362607225,0,1,1,14.993821362607225,2.772202482821891,0,0,1,0,1,0,0,8.316607448465673
0,3,23.364633065580914,0,0,1.1229618465227773,0,1,1,1.1229618465227773,0.752812211067768,0,0,1,0,1,0,0,2.2584366332033037
1,2,32.528358851303096,1,0,19.16246475798929,0,2,0,9.581232378994645,3.0038226955509426,1,0,0,0,0,1,0,6.007645391101885
0,1,9.770865159012684,1,0,15.039779641452768,0,2,0,7.519889820726384,2.7750718642799583,0,0,1,0,0,0,1,2.7750718642799583
0,3,29.843532548220768,0,2,18.24333489307681,1,3,0,6.081111631025603,2.957164761458435,0,0,1,0,1,0,0,8.871494284375306
0,3,31.177471866303662,2,2,4.910566149232154,0,5,0,0.9821132298464308,1.7767416219622902,0,0,1,0,1,0,0,5.330224865886871
0,3,16.358158600348325,0,1,8.528052518190169,0,2,0,4.264026259095084,2.2542403440225023,1,1,0,0,0,1,0,6.762721032067507
1,2,13.282599207816656,1,0,18.937769656853053,1,2,0,9.468884828426527,2.992615905562217,0,0,1,0,1,0,0,5.985231811124434
0,2,25.598539624234085,0,0,3.8888052111406775,1,1,1,3.8888052111406775,1.58694794053252,0,0,0,0,1,0,0,3.17389588106504
0,3,9.98006128704442,1,0,18.541482382900107,0,2,0,9.270741191450053,2.9725395077545134,0,0,0,0,1,0,0,8.91761852326354
0,2,23.19962194952442,1,0,7.461397608425061,0,2,0,3.7306988042125306,2.1355143619152903,0,0,1,0,1,0,0,4.271028723830581
0,3,15.270473330799096,0,2,14.875599279611928,0,3,0,4.958533093203976,2.76478329396306,0,0,0,0,1,0,0,8.29434988188918
0,3,7.399174626672021,2,0,2.3606673579525093,0,3,0,0.786889119317503,1.212139572691329,0,0,1,0,1,0,0,3.6364187180739873
0,2,45.33929398098585,1,0,24.11817599536592,0,2,0,12.05908799768296,3.2235917273141985,0,1,0,0,1,0,0,6.447183454628397
0,3,37.79771272428341,1,2,1.879387346845535,0,4,0,0.4698468367113838,1.057577544728557,0,0,1,0,1,0,0,3.172732634185671
